"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","keypressed","url","trial_tag","value","tnum","string","color","fixdur","respdelay","feedbackdur","correct","congruent","startTime","displayTime","feedbackTime"
"true","fullscreen","0","30803","0.0-0.0","","","","","","","","","","","","","","","",""
"","external-html","1","83934","0.0-1.0-0.0","53054","-1","STROOP_html/welcome1.html","instructions","","","","","","","","","","","",""
"","external-html","2","97120","0.0-2.0-0.0","13088","-1","STROOP_html/welcome2.html","instructions","","","","","","","","","","","",""
"","call-function","3","97227","0.0-3.0","","","","","103.39999999990687","","","","","","","","","","",""
"","EPstroop","4","100147","0.0-4.0-0.0","-1","","","STROOPtrain","","0","1","1","1002.7989945784201","1200","700","-1","1","99037.5","100043.80000000005","101251.3999999999"
"","EPstroop","5","102874","0.0-4.1-0.1","1170","","","STROOPtrain","","0","1","1","845.7746010004123","1200","700","1","1","101958","102811.30000000005","103981.80000000005"
"","EPstroop","6","105586","0.0-4.2-0.2","-1","","","STROOPtrain","","0","2","1","798.715288131594","1200","700","-1","0","104684.69999999995","105483.8999999999","106691.8999999999"
"","EPstroop","7","108273","0.0-4.3-0.3","1107","","","STROOPtrain","","0","0","1","865.2743838032891","1200","700","0","0","107396.80000000005","108267.69999999995","109374.80000000005"
"","EPstroop","8","111066","0.0-4.4-0.4","1082","","","STROOPtrain","","0","1","0","1004.1190900446766","1200","700","1","0","110084.30000000005","111091.5","112173.69999999995"
"","EPstroop","9","114034","0.0-4.5-0.5","-1","","","STROOPtrain","","0","2","0","1050.5249163499802","1200","700","-1","0","112877.09999999986","113931.5","115139.09999999986"
"","EPstroop","10","116394","0.0-4.6-0.6","810","","","STROOPtrain","","0","2","2","842.6409948140703","1200","700","1","1","115845.19999999995","116692.09999999986","117501.69999999995"
"","EPstroop","11","118930","0.0-4.7-0.7","1067","","","STROOPtrain","","0","0","0","751.2962631476989","1200","700","1","1","118205.19999999995","118963.59999999986","120030.80000000005"
"","EPstroop","12","121730","0.0-4.8-0.8","-1","","","STROOPtrain","","0","1","2","877.7659912326217","1200","700","-1","0","120740.8999999999","121619.09999999986","122832"
"","EPstroop","13","124425","0.0-4.9-0.9","899","","","STROOPtrain","","0","1","1","1090.1558236468386","1200","700","1","1","123540.8999999999","124635.69999999995","125534.5"
"","EPstroop","14","126738","0.0-4.10-0.10","772","","","STROOPtrain","","0","0","0","829.1978766861944","1200","700","1","1","126235.80000000005","127067.3999999999","127838.8999999999"
"","EPstroop","15","129202","0.0-4.11-0.11","787","","","STROOPtrain","","0","2","2","959.6320653732089","1200","700","1","1","128548.3999999999","129515.80000000005","130302.80000000005"
"","EPstroop","16","131401","0.0-4.12-0.12","514","","","STROOPtrain","","0","2","2","974.1527728624176","1200","700","1","1","131013.09999999986","131996.69999999995","132510.3999999999"
