"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","keypressed","url","trial_tag","value","tnum","string","color","fixdur","respdelay","feedbackdur","correct","congruent","startTime","displayTime","feedbackTime"
"true","fullscreen","0","2848","0.0-0.0","","","","","","","","","","","","","","","",""
"","external-html","1","9966","0.0-1.0-0.0","6883","-1","STROOP_html/welcome1.html","instructions","","","","","","","","","","","",""
"","external-html","2","13760","0.0-2.0-0.0","3713","-1","STROOP_html/welcome2.html","instructions","","","","","","","","","","","",""
"","call-function","3","13832","0.0-3.0","","","","","66.60000000003492","","","","","","","","","","",""
"","EPstroop","4","16127","0.0-4.0-0.0","707","","","STROOPtrain","","0","0","0","876.1965875042661","1200","700","1","1","14191.400000000023","15075.5","15782.100000000035"
"","EPstroop","5","18446","0.0-4.1-0.1","695","","","STROOPtrain","","0","1","1","906.5432623332053","1200","700","0","1","16487.300000000047","17406.800000000047","18102.20000000001"
"","EPstroop","6","20671","0.0-4.2-0.2","567","","","STROOPtrain","","0","0","0","945.506544768933","1200","700","1","1","18806.600000000035","19758.400000000023","20325.400000000023"
"","EPstroop","7","22916","0.0-4.3-0.3","698","","","STROOPtrain","","0","1","0","832.2319175227069","1200","700","1","0","21031.100000000035","21867.800000000047","22565.300000000047"
"","EPstroop","8","25170","0.0-4.4-0.4","563","","","STROOPtrain","","0","1","1","980.6513060136423","1200","700","1","1","23276.300000000047","24258.70000000001","24822"
"","EPstroop","9","27421","0.0-4.5-0.5","722","","","STROOPtrain","","0","2","0","815.367063676804","1200","700","1","0","25529.900000000023","26354.70000000001","27077.20000000001"
"","EPstroop","10","29707","0.0-4.6-0.6","522","","","STROOPtrain","","0","2","2","1058.9498579403444","1200","700","1","1","27781.400000000023","28843.300000000047","29365.20000000001"
"","EPstroop","11","31662","0.0-4.7-0.7","502","","","STROOPtrain","","0","2","2","740.5873636878084","1200","700","1","1","30067.100000000035","30816","31317.800000000047"
"","EPstroop","12","33697","0.0-4.8-0.8","551","","","STROOPtrain","","0","2","2","764.7766987261572","1200","700","1","1","32022","32799","33350.20000000001"
"","EPstroop","13","35779","0.0-4.9-0.9","448","","","STROOPtrain","","0","0","0","919.8523395173365","1200","700","1","1","34056.90000000002","34982.40000000002","35430.20000000001"
"","EPstroop","14","38112","0.0-4.10-0.10","640","","","STROOPtrain","","0","0","1","984.4984091512349","1200","700","1","0","36139.80000000005","37125.80000000005","37765.90000000002"
"","EPstroop","15","40142","0.0-4.11-0.11","608","","","STROOPtrain","","0","1","1","712.9521941610853","1200","700","1","1","38472.5","39190.20000000001","39798"
"","EPstroop","16","42355","0.0-4.12-0.12","506","","","STROOPtrain","","0","0","0","996.7587001057933","1200","700","1","1","40502.100000000035","41499.40000000002","42005.90000000002"
"","EPstroop","17","44592","0.0-4.13-0.13","579","","","STROOPtrain","","0","1","2","949.8820383640657","1200","700","1","0","42714.90000000002","43666.90000000002","44246.100000000035"
"","EPstroop","18","46587","0.0-4.14-0.14","550","","","STROOPtrain","","0","0","2","715.5355058502014","1200","700","1","0","44951.600000000035","45680.100000000035","46229.90000000002"
"","EPstroop","19","48742","0.0-4.15-0.15","547","","","STROOPtrain","","0","2","2","890.9520112270081","1200","700","1","1","46946.90000000002","47842.80000000005","48389.80000000005"
"","EPstroop","20","51078","0.0-4.16-0.16","560","","","STROOPtrain","","0","1","1","1059.1959279309474","1200","700","0","1","49101.70000000001","50166","50725.80000000005"
"","EPstroop","21","53281","0.0-4.17-0.17","592","","","STROOPtrain","","0","2","1","902.9395636570686","1200","700","0","0","51438.100000000035","52341.90000000002","52933.80000000005"
"","external-html","22","57567","0.0-5.0-0.0","4203","-1","STROOP_html/welcome3.html","instructions","","","","","","","","","","","",""
"","call-function","23","57633","0.0-6.0","","","","","60.70000000001164","","","","","","","","","","",""
"","call-function","24","57790","0.0-7.0","","","","","156","","","","","","","","","","",""
"","EPstroop","25","60016","0.0-8.0-0.0","792","","","STROOPmain","","0","1","0","710.1990883267772","1200","700","1","0","58153.5","58877.100000000035","59672.70000000001"
"","EPstroop","26","62263","0.0-8.1-0.1","656","","","STROOPmain","","1","2","1","869.9478588318715","1200","700","0","0","60376.90000000002","61252.70000000001","61909.100000000035"
"","EPstroop","27","64558","0.0-8.2-0.2","553","","","STROOPmain","","2","1","1","1024.6882270203837","1200","700","1","1","62622.90000000002","63660.30000000005","64214.100000000035"
"","EPstroop","28","66509","0.0-8.3-0.3","529","","","STROOPmain","","3","0","0","711.5062542884185","1200","700","1","1","64917.90000000002","65636.30000000005","66166"
"","EPstroop","29","68870","0.0-8.4-0.4","442","","","STROOPmain","","4","0","0","1024.1140380497889","1200","700","1","1","66869.80000000005","67901.40000000002","68343.70000000001"
"","EPstroop","30","71181","0.0-8.5-0.5","793","","","STROOPmain","","5","2","2","808.7768341752407","1200","700","1","1","69059.5","69869","70662.30000000005"
"","EPstroop","31","73368","0.0-8.6-0.6","439","","","STROOPmain","","6","2","2","1028.6794350785976","1200","700","1","1","71371.10000000003","72415.20000000001","72854.10000000003"
"","EPstroop","32","75351","0.0-8.7-0.7","482","","","STROOPmain","","7","2","2","791.9891202997778","1200","700","1","1","73556.90000000002","74355.40000000002","74838"
"","EPstroop","33","77688","0.0-8.8-0.8","580","","","STROOPmain","","8","1","1","1045.2129938482806","1200","700","1","1","75540.70000000001","76593.40000000002","77174.10000000003"
"","EPstroop","34","79597","0.0-8.9-0.9","479","","","STROOPmain","","9","0","0","715.6646214824029","1200","700","1","1","77877.60000000003","78598.90000000002","79078.60000000003"
"","EPstroop","35","81976","0.0-8.10-0.10","684","","","STROOPmain","","10","1","1","975.4834843148786","1200","700","1","1","79786.10000000003","80777.10000000003","81461.20000000001"
"","EPstroop","36","84062","0.0-8.11-0.11","459","","","STROOPmain","","11","2","1","913.1402585902392","1200","700","1","0","82166.10000000003","83082.60000000003","83542.20000000001"
"","EPstroop","37","86036","0.0-8.12-0.12","472","","","STROOPmain","","12","2","2","783.414175598115","1200","700","1","1","84251.30000000005","85038.30000000005","85510"
"","EPstroop","38","88066","0.0-8.13-0.13","539","","","STROOPmain","","13","2","0","766.9031902880529","1200","700","1","0","86225.70000000001","87003.20000000007","87542.09999999998"
"","EPstroop","39","90285","0.0-8.14-0.14","512","","","STROOPmain","","14","2","2","996.6246430565991","1200","700","1","1","88255.40000000002","89253.5","89765.59999999998"
"","EPstroop","40","92122","0.0-8.15-0.15","421","","","STROOPmain","","15","0","0","702.9554648120294","1200","700","1","1","90474.90000000002","91184.40000000002","91606"
"","EPstroop","41","94387","0.0-8.16-0.16","560","","","STROOPmain","","16","1","2","984.2021483587428","1200","700","1","0","92311.90000000002","93302.09999999998","93862.09999999998"
"","EPstroop","42","96558","0.0-8.17-0.17","536","","","STROOPmain","","17","0","0","910.7768153556249","1200","700","1","1","94576.5","95501","96037.20000000007"
"","EPstroop","43","98529","0.0-8.18-0.18","519","","","STROOPmain","","18","2","2","722.0964545633809","1200","700","1","1","96747.59999999998","97485.70000000007","98005"
"","EPstroop","44","100644","0.0-8.19-0.19","563","","","STROOPmain","","19","0","0","826.9424600525339","1200","700","1","1","98718.5","99554.09999999998","100117.20000000007"
"","EPstroop","45","102944","0.0-8.20-0.20","617","","","STROOPmain","","20","1","1","968.1849784601036","1200","700","1","1","100833.80000000005","101804.59999999998","102421.20000000007"
"","EPstroop","46","105283","0.0-8.21-0.21","549","","","STROOPmain","","21","1","1","1074.9336759388445","1200","700","1","1","103134","104208.59999999998","104757.5"
"","EPstroop","47","107355","0.0-8.22-0.22","551","","","STROOPmain","","22","0","0","801.4482506981194","1200","700","1","1","105472.70000000007","106285.59999999998","106837.09999999998"
"","EPstroop","48","109617","0.0-8.23-0.23","473","","","STROOPmain","","23","2","0","1062.7680911128243","1200","700","1","0","107545.20000000007","108620.80000000005","109093.70000000007"
"","EPstroop","49","111855","0.0-8.24-0.24","471","","","STROOPmain","","24","0","0","1052.4341242913529","1200","700","1","1","109806.90000000002","110863.20000000007","111334.30000000005"
"","EPstroop","50","114107","0.0-8.25-0.25","479","","","STROOPmain","","25","1","0","1059.2204534008806","1200","700","1","0","112044.80000000005","113110.5","113590"
"","EPstroop","51","116248","0.0-8.26-0.26","673","","","STROOPmain","","26","2","2","751.1402198715161","1200","700","1","1","114296.5","115060.5","115734"
"","EPstroop","52","118674","0.0-8.27-0.27","731","","","STROOPmain","","27","1","0","965.729972590037","1200","700","1","0","116437.70000000007","117418","118149.20000000007"
"","EPstroop","53","120681","0.0-8.28-0.28","518","","","STROOPmain","","28","0","0","771.6272189258252","1200","700","1","1","118864.09999999998","119648.30000000005","120166"
"","EPstroop","54","122888","0.0-8.29-0.29","635","","","STROOPmain","","29","1","1","867.2167265342966","1200","700","1","1","120870.40000000002","121739.5","122374.30000000005"
"","EPstroop","55","124871","0.0-8.30-0.30","515","","","STROOPmain","","30","1","1","758.6743063051447","1200","700","1","1","123077.5","123842.20000000007","124357"
"","EPstroop","56","127087","0.0-8.31-0.31","652","","","STROOPmain","","31","2","2","844.7467360955285","1200","700","1","1","125060","125913.59999999998","126565.70000000007"
"","EPstroop","57","129763","0.0-8.32-0.32","954","","","STROOPmain","","32","1","2","843.941409362822","1200","700","1","0","127276.5","128122.5","129076.90000000002"
"","EPstroop","58","131735","0.0-8.33-0.33","514","","","STROOPmain","","33","0","1","749.2980538292047","1200","700","0","0","129781.30000000005","130531.20000000007","131044.80000000005"
"","EPstroop","59","134164","0.0-8.34-0.34","965","","","STROOPmain","","34","2","2","752.5879566059344","1200","700","1","1","131752.90000000002","132512.20000000007","133476.90000000002"
"","EPstroop","60","136283","0.0-8.35-0.35","570","","","STROOPmain","","35","1","1","825.4361835101611","1200","700","1","1","134182.40000000002","135018.59999999998","135588.90000000002"
"","EPstroop","61","138218","0.0-8.36-0.36","472","","","STROOPmain","","36","1","1","750.1939926183819","1200","700","1","1","136301.30000000005","137052.90000000002","137525"
"","EPstroop","62","140107","0.0-8.37-0.37","460","","","STROOPmain","","37","1","1","715.0282132954051","1200","700","1","1","138236.70000000007","138952.80000000005","139412.80000000005"
"","EPstroop","63","142356","0.0-8.38-0.38","517","","","STROOPmain","","38","0","0","1014.0090408668394","1200","700","1","1","140125.20000000007","141152.20000000007","141668.80000000005"
"","EPstroop","64","144621","0.0-8.39-0.39","525","","","STROOPmain","","39","2","2","1011.2718594025345","1200","700","1","1","142374.5","143399.90000000002","143925.09999999998"
"","EPstroop","65","146760","0.0-8.40-0.40","675","","","STROOPmain","","40","0","2","740.3432887165144","1200","700","1","0","144638.90000000002","145394.20000000007","146068.90000000002"
"","EPstroop","66","148965","0.0-8.41-0.41","549","","","STROOPmain","","41","1","1","937.6836432096122","1200","700","1","1","146778.40000000002","147727.80000000005","148276.90000000002"
"","EPstroop","67","151235","0.0-8.42-0.42","781","","","STROOPmain","","42","0","1","772.9482500583606","1200","700","1","0","148983.40000000002","149768.40000000002","150549.80000000005"
"","EPstroop","68","153623","0.0-8.43-0.43","581","","","STROOPmain","","43","2","2","1091.938414499356","1200","700","1","1","151253.30000000005","152352.30000000005","152933.90000000002"
"","EPstroop","69","155770","0.0-8.44-0.44","642","","","STROOPmain","","44","0","0","780.4178668296232","1200","700","1","1","153640.70000000007","154435.70000000007","155078.09999999998"
"","EPstroop","70","158185","0.0-8.45-0.45","656","","","STROOPmain","","45","1","2","1036.3518772436512","1200","700","1","0","155788.70000000007","156837.5","157493.80000000005"
"","EPstroop","71","160308","0.0-8.46-0.46","672","","","STROOPmain","","46","1","0","733.8198158083919","1200","700","0","0","158203.5","158950.40000000002","159621.90000000002"
