"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","keypressed","url","trial_tag","value","tnum","string","color","fixdur","respdelay","feedbackdur","correct","congruent","startTime","displayTime","feedbackTime"
"true","fullscreen","0","56816","0.0-0.0","","","","","","","","","","","","","","","",""
"","external-html","1","92144","0.0-1.0-0.0","35254","-1","STROOP_html/welcome1.html","instructions","","","","","","","","","","","",""
"","external-html","2","105358","0.0-2.0-0.0","13146","-1","STROOP_html/welcome2.html","instructions","","","","","","","","","","","",""
"","call-function","3","105456","0.0-3.0","","","","","92.80000001192093","","","","","","","","","","",""
"","EPstroop","4","108327","0.0-4.0-0.0","-1","","","STROOPtrain","","0","0","2","957.2642148116568","1200","700","-1","0","106313.89999997616","107273.39999997616","108480.80000001192"
"","EPstroop","5","111247","0.0-4.1-0.1","-1","","","STROOPtrain","","0","1","2","998.5776916088428","1200","700","-1","0","109186.80000001192","110193.19999998808","111400.60000002384"
"","EPstroop","6","113919","0.0-4.2-0.2","-1","","","STROOPtrain","","0","2","1","757.2996733907665","1200","700","-1","0","112105.10000002384","112865.69999998808","114072.5"
"","EPstroop","7","116561","0.0-4.3-0.3","-1","","","STROOPtrain","","0","1","1","719.396619467257","1200","700","-1","1","114778.30000001192","115505.19999998808","116712.89999997616"
"","EPstroop","8","118530","0.0-4.4-0.4","173","","","STROOPtrain","","0","1","1","1083.1037457898917","1200","700","1","1","117416.80000001192","118505.39999997616","118681.19999998808"
"","EPstroop","9","121450","0.0-4.5-0.5","-1","","","STROOPtrain","","0","2","2","1005.7165255643738","1200","700","-1","1","119386.89999997616","120392.60000002384","121600.69999998808"
"","EPstroop","10","124162","0.0-4.6-0.6","-1","","","STROOPtrain","","0","0","0","791.3589978586704","1200","700","-1","1","122305.60000002384","123105.39999997616","124313"
"","EPstroop","11","126913","0.0-4.7-0.7","1069","","","STROOPtrain","","0","0","0","970.8929219397706","1200","700","1","1","125018.39999997616","125993.39999997616","127062.39999997616"
"","EPstroop","12","129881","0.0-4.8-0.8","-1","","","STROOPtrain","","0","0","1","1046.5788027100007","1200","700","-1","0","127769.60000002384","128816.5","130028.69999998808"
"","EPstroop","13","132626","0.0-4.9-0.9","1150","","","STROOPtrain","","0","0","0","882.8166972037487","1200","700","1","1","130738","131624.10000002384","132774.19999998808"
"","EPstroop","14","135537","0.0-4.10-0.10","-1","","","STROOPtrain","","0","2","2","998.4768434965611","1200","700","-1","1","133481.69999998808","134481.30000001192","135688.5"
"","EPstroop","15","138218","0.0-4.11-0.11","-1","","","STROOPtrain","","0","1","0","764.4755786787152","1200","700","-1","0","136393.89999997616","137160.89999997616","138368.69999998808"
"","EPstroop","16","139810","0.0-4.12-0.12","141","","","STROOPtrain","","0","1","1","737.7423551647605","1200","700","0","1","139073.5","139817.5","139958.30000001192"
