"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","keypressed","url","trial_tag","value","tnum","string","color","fixdur","respdelay","feedbackdur","correct","congruent","startTime","displayTime","feedbackTime"
"true","fullscreen","0","5724","0.0-0.0","","","","","","","","","","","","","","","",""
"","external-html","1","19713","0.0-1.0-0.0","13932","-1","STROOP_html/welcome1.html","instructions","","","","","","","","","","","",""
"","external-html","2","24705","0.0-2.0-0.0","4912","-1","STROOP_html/welcome2.html","instructions","","","","","","","","","","","",""
"","call-function","3","24773","0.0-3.0","","","","","66.39999961853027","","","","","","","","","","",""
"","EPstroop","4","27544","0.0-4.0-0.0","1159","","","STROOPtrain","","0","2","2","889.240174836242","1200","700","1","1","25124.10000038147","26024.10000038147","27184"
"","EPstroop","5","30323","0.0-4.1-0.1","-1","","","STROOPtrain","","0","0","0","841.3298278013483","1200","700","-1","1","27895.20000076294","28754.300000190735","29964.400000572205"
"","EPstroop","6","32595","0.0-4.2-0.2","479","","","STROOPtrain","","0","1","1","1084.3515795789206","1200","700","1","1","30674.60000038147","31761.20000076294","32239.800000190735"
"","EPstroop","7","34754","0.0-4.3-0.3","407","","","STROOPtrain","","0","2","2","1040.8836107041511","1200","700","1","1","32946.5","33992.70000076294","34399.5"
"","EPstroop","8","36722","0.0-4.4-0.4","278","","","STROOPtrain","","0","1","1","979.0590579267973","1200","700","1","1","35105.900000572205","36088.400000572205","36366.5"
"","EPstroop","9","38578","0.0-4.5-0.5","270","","","STROOPtrain","","0","1","1","875.9328887184766","1200","700","0","1","37073.10000038147","37953.70000076294","38223.300000190735"
"","EPstroop","10","40852","0.0-4.6-0.6","630","","","STROOPtrain","","0","2","2","934.3962825855122","1200","700","1","1","38930.10000038147","39865.800000190735","40495.60000038147"
"","EPstroop","11","43011","0.0-4.7-0.7","638","","","STROOPtrain","","0","0","0","810.0415052779814","1200","700","1","1","41203.300000190735","42016.300000190735","42654.60000038147"
"","EPstroop","12","45994","0.0-4.8-0.8","-1","","","STROOPtrain","","0","2","0","1062.7737626920798","1200","700","-1","0","43362.60000038147","44433","45640.400000572205"
"","EPstroop","13","48259","0.0-4.9-0.9","486","","","STROOPtrain","","0","2","1","1068.832171391684","1200","700","1","0","46345.60000038147","47417.70000076294","47903.400000572205"
"","EPstroop","14","50579","0.0-4.10-0.10","726","","","STROOPtrain","","0","1","0","879.5365077959451","1200","700","1","0","48610.400000572205","49498.10000038147","50223.900000572205"
"","EPstroop","15","52802","0.0-4.11-0.11","645","","","STROOPtrain","","0","1","2","869.9811909608254","1200","700","1","0","50929.900000572205","51802","52446.5"
"","EPstroop","16","55106","0.0-4.12-0.12","606","","","STROOPtrain","","0","2","2","989.4831969243321","1200","700","1","1","53153.800000190735","54144.5","54750.60000038147"
"","EPstroop","17","57267","0.0-4.13-0.13","455","","","STROOPtrain","","0","0","0","995.0921731701515","1200","700","0","1","55457.400000572205","56456.70000076294","56911.300000190735"
"","EPstroop","18","59538","0.0-4.14-0.14","607","","","STROOPtrain","","0","0","0","953.8798168102466","1200","700","1","1","57618.70000076294","58577.70000076294","59185"
"","EPstroop","19","62242","0.0-4.15-0.15","-1","","","STROOPtrain","","0","0","2","778.3552729568121","1200","700","-1","0","59889.400000572205","60683.900000572205","61889.20000076294"
"","EPstroop","20","64516","0.0-4.16-0.16","750","","","STROOPtrain","","0","0","1","807.0097364733573","1200","700","1","0","62593.800000190735","63408.800000190735","64159.300000190735"
