"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","keypressed","url","trial_tag","value","tnum","string","color","fixdur","respdelay","feedbackdur","correct","congruent","startTime","displayTime","feedbackTime"
"true","fullscreen","0","3698","0.0-0.0","","","","","","","","","","","","","","","",""
"","external-html","1","90691","0.0-1.0-0.0","86932","-1","STROOP_html/welcome1.html","instructions","","","","","","","","","","","",""
"","external-html","2","97811","0.0-2.0-0.0","6901","-1","STROOP_html/welcome2.html","instructions","","","","","","","","","","","",""
"","call-function","3","97881","0.0-3.0","","","","","68.19999999925494","","","","","","","","","","",""
"","EPstroop","4","100859","0.0-4.0-0.0","-1","","","STROOPtrain","","0","2","2","1063.109498232659","1200","700","-1","1","98284.90000000037","99351.90000000037","100558.40000000037"
"","EPstroop","5","103700","0.0-4.1-0.1","1200","","","STROOPtrain","","0","2","1","931.3586752863648","1200","700","1","0","101263.40000000037","102199.70000000112","103399.60000000149"
"","EPstroop","6","106146","0.0-4.2-0.2","839","","","STROOPtrain","","0","2","2","899.7478968730263","1200","700","1","1","104105","105007.10000000149","105846.20000000112"
"","EPstroop","7","108835","0.0-4.3-0.3","1144","","","STROOPtrain","","0","0","1","837.7042628639136","1200","700","0","0","106551.30000000075","107391.30000000075","108535"
"","EPstroop","8","111668","0.0-4.4-0.4","1073","","","STROOPtrain","","0","2","2","1053.9839635569847","1200","700","1","1","109240.20000000112","110294.30000000075","111367"
"","EPstroop","9","114163","0.0-4.5-0.5","896","","","STROOPtrain","","0","1","1","878.3276931474691","1200","700","1","1","112073.10000000149","112966","113862.30000000075"
"","EPstroop","10","116933","0.0-4.6-0.6","-1","","","STROOPtrain","","0","0","2","842.2652623859783","1200","700","-1","0","114568.20000000112","115415","116622.70000000112"
"","EPstroop","11","119490","0.0-4.7-0.7","920","","","STROOPtrain","","0","0","0","931.1520924343595","1200","700","1","1","117337.60000000149","118270.60000000149","119190.80000000075"
"","EPstroop","12","121827","0.0-4.8-0.8","857","","","STROOPtrain","","0","0","0","768.0964893601454","1200","700","1","1","119894.70000000112","120670.30000000075","121527"
"","EPstroop","13","124803","0.0-4.9-0.9","-1","","","STROOPtrain","","0","1","0","1054.3796708274958","1200","700","-1","0","122231.80000000075","123294.5","124502.60000000149"
"","EPstroop","14","127208","0.0-4.10-0.10","832","","","STROOPtrain","","0","1","1","859.9870531334964","1200","700","1","1","125208.40000000037","126070.40000000037","126902.90000000037"
"","EPstroop","15","129795","0.0-4.11-0.11","904","","","STROOPtrain","","0","1","1","972.9858000038232","1200","700","1","1","127612.60000000149","128590.90000000037","129495"
"","EPstroop","16","132067","0.0-4.12-0.12","840","","","STROOPtrain","","0","1","2","720.2699072956215","1200","700","1","0","130199.70000000112","130926.60000000149","131767"
"","EPstroop","17","134243","0.0-4.13-0.13","664","","","STROOPtrain","","0","0","0","799.3516739177203","1200","700","1","1","132471.40000000037","133278.6000000015","133942.1000000015"
"","EPstroop","18","136876","0.0-4.14-0.14","-1","","","STROOPtrain","","0","2","0","714.6580804236222","1200","700","-1","0","134647.70000000112","135371","136574.70000000112"
"","EPstroop","19","139412","0.0-4.15-0.15","800","","","STROOPtrain","","0","1","1","1023.000095840046","1200","700","1","1","137280.5","138311","139111"
"","EPstroop","20","141795","0.0-4.16-0.16","736","","","STROOPtrain","","0","2","2","934.3989524716078","1200","700","1","1","139815.90000000037","140758.90000000037","141495"
"","EPstroop","21","144180","0.0-4.17-0.17","591","","","STROOPtrain","","0","0","0","1081.8859422256664","1200","700","1","1","142199.40000000037","143288","143878.70000000112"
