"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","keypressed","url","trial_tag","value","tnum","string","color","fixdur","respdelay","feedbackdur","correct","congruent","startTime","displayTime","feedbackTime"
"true","fullscreen","0","2592","0.0-0.0","","","","","","","","","","","","","","","",""
"","external-html","1","15625","0.0-1.0-0.0","12985","-1","STROOP_html/welcome1.html","instructions","","","","","","","","","","","",""
"","external-html","2","26344","0.0-2.0-0.0","10638","-1","STROOP_html/welcome2.html","instructions","","","","","","","","","","","",""
"","call-function","3","26412","0.0-3.0","","","","","65.5","","","","","","","","","","",""
"","EPstroop","4","29366","0.0-4.0-0.0","-1","","","STROOPtrain","","0","2","2","1013.3941605113114","1200","700","-1","1","26722.5","27744.100000000006","28967"
"","EPstroop","5","32141","0.0-4.1-0.1","-1","","","STROOPtrain","","0","0","0","857.1997954835961","1200","700","-1","1","29677.199999999997","30539.90000000001","31747.300000000003"
"","EPstroop","6","34541","0.0-4.2-0.2","692","","","STROOPtrain","","0","2","2","990.0984804379069","1200","700","1","1","32452.300000000003","33450.5","34143"
"","EPstroop","7","37325","0.0-4.3-0.3","-1","","","STROOPtrain","","0","2","0","863.9237265765039","1200","700","-1","0","34851.600000000006","35723.40000000001","36931.3"
"","EPstroop","8","39564","0.0-4.4-0.4","707","","","STROOPtrain","","0","2","2","821.081667438974","1200","700","1","1","37635.7","38459.40000000001","39166.7"
"","EPstroop","9","41981","0.0-4.5-0.5","835","","","STROOPtrain","","0","0","1","864.6280431741504","1200","700","1","0","39875.100000000006","40747.3","41582.5"
"","EPstroop","10","44717","0.0-4.6-0.6","-1","","","STROOPtrain","","0","1","2","819.7719291826203","1200","700","-1","0","42291.40000000001","43116.3","44323.90000000001"
"","EPstroop","11","47676","0.0-4.7-0.7","1187","","","STROOPtrain","","0","1","1","1057.2188737608744","1200","700","1","1","45027.8","46091.3","47278.7"
"","EPstroop","12","49885","0.0-4.8-0.8","748","","","STROOPtrain","","0","1","1","750.1309648483196","1200","700","1","1","47987.3","48739.3","49486.90000000001"
"","EPstroop","13","52636","0.0-4.9-0.9","1058","","","STROOPtrain","","0","2","1","980.0531610266323","1200","700","0","0","50196.000000000015","51180.09999999999","52238.40000000001"
"","EPstroop","14","55006","0.0-4.10-0.10","747","","","STROOPtrain","","0","1","1","911.0261954602618","1200","700","1","1","52946.7","53859.3","54606.40000000001"
"","EPstroop","15","57452","0.0-4.11-0.11","860","","","STROOPtrain","","0","1","1","870.6865953341102","1200","700","1","1","55316.59999999999","56194.90000000001","57054.500000000015"
"","EPstroop","16","60201","0.0-4.12-0.12","1115","","","STROOPtrain","","0","0","0","907.33387144438","1200","700","1","1","57763.3","58675.90000000001","59790.500000000015"
"","EPstroop","17","62981","0.0-4.13-0.13","-1","","","STROOPtrain","","0","0","2","862.5849011363343","1200","700","-1","0","60512.40000000001","61379.40000000001","62587.09999999999"
"","EPstroop","18","65837","0.0-4.14-0.14","-1","","","STROOPtrain","","0","0","0","935.6762160381419","1200","700","-1","1","63292.000000000015","64234.8","65443.500000000015"
"","EPstroop","19","68492","0.0-4.15-0.15","-1","","","STROOPtrain","","0","0","0","741.4815851173939","1200","700","-1","1","66147.90000000001","66890.8","68099.7"
"","EPstroop","20","71404","0.0-4.16-0.16","-1","","","STROOPtrain","","0","1","0","998.1469248488947","1200","700","-1","0","68803.3","69803.00000000001","71010.7"
"","EPstroop","21","73836","0.0-4.17-0.17","740","","","STROOPtrain","","0","2","2","976.5911618893924","1200","700","1","1","71716.09999999999","72699.40000000001","73439.50000000001"
"","external-html","22","79561","0.0-5.0-0.0","5471","-1","STROOP_html/welcome3.html","instructions","","","","","","","","","","","",""
"","call-function","23","79646","0.0-6.0","","","","","79.80000000001746","","","","","","","","","","",""
"","call-function","24","79800","0.0-7.0","","","","","153.79999999998836","","","","","","","","","","",""
"","EPstroop","25","82676","0.0-8.0-0.0","-1","","","STROOPmain","","0","2","1","953.1765784810966","1200","700","-1","0","80111.8","81077.90000000001","82283.2"
"","EPstroop","26","84909","0.0-8.1-0.1","772","","","STROOPmain","","1","2","2","748.1246973853807","1200","700","1","1","82988.00000000001","83739.3","84517.00000000001"
"","EPstroop","27","87452","0.0-8.2-0.2","892","","","STROOPmain","","2","0","0","942.4977853823162","1200","700","1","1","85220.09999999999","86163.2","87055.90000000001"
