"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","keypressed","url","trial_tag","value","tnum","string","color","fixdur","respdelay","feedbackdur","correct","congruent","startTime","displayTime","feedbackTime"
"true","fullscreen","0","2203","0.0-0.0","","","","","","","","","","","","","","","",""
"","external-html","1","52286","0.0-1.0-0.0","50025","-1","STROOP_html/welcome1.html","instructions","","","","","","","","","","","",""
"","external-html","2","56046","0.0-2.0-0.0","3663","-1","STROOP_html/welcome2.html","instructions","","","","","","","","","","","",""
"","call-function","3","56130","0.0-3.0","","","","","82.20000000018626","","","","","","","","","","",""
"","EPstroop","4","58947","0.0-4.0-0.0","-1","","","STROOPtrain","","0","0","2","900.6558559632355","1200","700","-1","0","56603.19999999972","57507.59999999963","58716.39999999991"
"","EPstroop","5","61139","0.0-4.1-0.1","548","","","STROOPtrain","","0","2","2","931.8044466997458","1200","700","0","1","59421.59999999963","60355.299999999814","60903.39999999991"
"","EPstroop","6","63315","0.0-4.2-0.2","548","","","STROOPtrain","","0","2","0","917.1250639049865","1200","700","0","0","61613.5","62531.69999999972","63079.299999999814"
"","EPstroop","7","65235","0.0-4.3-0.3","475","","","STROOPtrain","","0","1","1","728.9283775118676","1200","700","1","1","63789.299999999814","64523.799999999814","64999"
"","EPstroop","8","67571","0.0-4.4-0.4","626","","","STROOPtrain","","0","0","1","993.4191293547979","1200","700","1","0","65709","66709.09999999963","67335"
"","EPstroop","9","70507","0.0-4.5-0.5","1155","","","STROOPtrain","","0","0","0","1074.7874391433081","1200","700","1","1","68045","69124","70279.09999999963"
"","EPstroop","10","72451","0.0-4.6-0.6","483","","","STROOPtrain","","0","1","1","742.5973563163392","1200","700","1","1","70981.29999999981","71731.69999999972","72215.09999999963"
"","EPstroop","11","74739","0.0-4.7-0.7","523","","","STROOPtrain","","0","0","0","1054.931501992935","1200","700","1","1","72924.5","73979.8999999999","74503.09999999963"
"","EPstroop","12","76931","0.0-4.8-0.8","619","","","STROOPtrain","","0","2","2","861.961775974082","1200","700","1","1","75213.3999999999","76076","76695.09999999963"
"","EPstroop","13","79107","0.0-4.9-0.9","388","","","STROOPtrain","","0","1","1","1071.9999988709435","1200","700","1","1","77405.19999999972","78483.29999999981","78871"
"","EPstroop","14","81355","0.0-4.10-0.10","554","","","STROOPtrain","","0","1","0","986.553966782911","1200","700","1","0","79580.69999999972","80571.79999999981","81126.19999999972"
"","EPstroop","15","83299","0.0-4.11-0.11","316","","","STROOPtrain","","0","2","1","915.7960331862898","1200","700","0","0","81829","82747.5","83063"
"","EPstroop","16","85187","0.0-4.12-0.12","428","","","STROOPtrain","","0","2","2","745.6998408353144","1200","700","0","1","83772.59999999963","84523.09999999963","84951.29999999981"
"","EPstroop","17","87451","0.0-4.13-0.13","627","","","STROOPtrain","","0","1","2","932.3498732578072","1200","700","1","0","85660.8999999999","86595.3999999999","87222.19999999972"
"","EPstroop","18","89547","0.0-4.14-0.14","387","","","STROOPtrain","","0","0","0","1004.3047091532974","1200","700","0","1","87925","88931.5","89318.19999999972"
"","EPstroop","19","91578","0.0-4.15-0.15","515","","","STROOPtrain","","0","1","1","809.3145883666174","1200","700","0","1","90020.3999999999","90835.59999999963","91350.19999999972"
"","EPstroop","20","93691","0.0-4.16-0.16","665","","","STROOPtrain","","0","0","0","728.9588730313371","1200","700","0","1","92051.8999999999","92797.3999999999","93462.29999999981"
"","EPstroop","21","95939","0.0-4.17-0.17","491","","","STROOPtrain","","0","2","2","1040.3294352241508","1200","700","1","1","94165.09999999963","95212","95703.3999999999"
"","external-html","22","98910","0.0-5.0-0.0","2881","-1","STROOP_html/welcome3.html","instructions","","","","","","","","","","","",""
"","call-function","23","98984","0.0-6.0","","","","","68.39999999990687","","","","","","","","","","",""
"","call-function","24","99046","0.0-7.0","","","","","62.10000000009313","","","","","","","","","","",""
"","EPstroop","25","101882","0.0-8.0-0.0","-1","","","STROOPmain","","0","0","0","920.7840096279402","1200","700","-1","1","99520.59999999963","100444","101651.79999999981"
"","EPstroop","26","103915","0.0-8.1-0.1","410","","","STROOPmain","","1","2","0","919.2335532612567","1200","700","0","0","102355.69999999972","103276","103686.19999999972"
"","EPstroop","27","105682","0.0-8.2-0.2","316","","","STROOPmain","","2","0","2","736.4734691259675","1200","700","0","0","104388.29999999981","105131","105447.09999999963"
"","EPstroop","28","108098","0.0-8.3-0.3","604","","","STROOPmain","","3","1","0","1096.1483669586155","1200","700","0","0","106156.79999999981","107259.3999999999","107863.19999999972"
"","EPstroop","29","110058","0.0-8.4-0.4","347","","","STROOPmain","","4","0","0","905.6708055536017","1200","700","0","1","108572.29999999981","109483.29999999981","109830.3999999999"
"","EPstroop","30","112131","0.0-8.5-0.5","306","","","STROOPmain","","5","0","0","1050.011568918268","1200","700","1","1","110532.59999999963","111588","111900.59999999963"
"","EPstroop","31","114170","0.0-8.6-0.6","507","","","STROOPmain","","6","2","2","825.6350613728567","1200","700","1","1","112605","113435.59999999963","113942.69999999972"
"","EPstroop","32","116354","0.0-8.7-0.7","547","","","STROOPmain","","7","0","2","925.8796276478711","1200","700","1","0","114644.69999999972","115571.8999999999","116119.19999999972"
"","EPstroop","33","118530","0.0-8.8-0.8","572","","","STROOPmain","","8","2","0","890.5381070520464","1200","700","1","0","116828.69999999972","117723.29999999981","118295.79999999981"
"","EPstroop","34","120514","0.0-8.9-0.9","315","","","STROOPmain","","9","2","1","954.2657993466521","1200","700","1","0","119004.3999999999","119963.79999999981","120279.19999999972"
"","EPstroop","35","122577","0.0-8.10-0.10","459","","","STROOPmain","","10","2","2","875.1995405967796","1200","700","1","1","120988.79999999981","121867.59999999963","122327.29999999981"
"","EPstroop","36","124882","0.0-8.11-0.11","651","","","STROOPmain","","11","0","1","943.2507651305173","1200","700","1","0","123051.69999999972","123995.8999999999","124647.29999999981"
"","EPstroop","37","127027","0.0-8.12-0.12","516","","","STROOPmain","","12","0","0","917.9812610243882","1200","700","1","1","125356.29999999981","126275.3999999999","126791.19999999972"
"","EPstroop","38","128995","0.0-8.13-0.13","436","","","STROOPmain","","13","0","0","821.6266807135095","1200","700","0","1","127501","128323.19999999972","128759.29999999981"
"","EPstroop","39","131026","0.0-8.14-0.14","540","","","STROOPmain","","14","2","2","775.6124955030107","1200","700","1","1","129469.3999999999","130251.09999999963","130791"
"","EPstroop","40","133027","0.0-8.15-0.15","443","","","STROOPmain","","15","2","2","839.313370846633","1200","700","1","1","131500.8999999999","132347.7999999998","132791.19999999972"
"","EPstroop","41","135043","0.0-8.16-0.16","499","","","STROOPmain","","16","1","1","801.9796922869695","1200","700","1","1","133500.8999999999","134308.3999999999","134807.3999999999"
"","EPstroop","42","136931","0.0-8.17-0.17","427","","","STROOPmain","","17","1","1","749.8903288529738","1200","700","1","1","135516.8999999999","136267.69999999972","136695.19999999972"
"","EPstroop","43","139059","0.0-8.18-0.18","580","","","STROOPmain","","18","1","1","837.8499520150712","1200","700","1","1","137405.3999999999","138243.2999999998","138823.3999999999"
"","EPstroop","44","140899","0.0-8.19-0.19","403","","","STROOPmain","","19","0","1","723.8267755786271","1200","700","1","0","139533.09999999963","140259.8999999999","140663.19999999972"
"","EPstroop","45","142899","0.0-8.20-0.20","571","","","STROOPmain","","20","2","2","713.417401733282","1200","700","1","1","141373.19999999972","142091.7999999998","142663.2999999998"
"","EPstroop","46","144875","0.0-8.21-0.21","554","","","STROOPmain","","21","2","1","713.3937864069429","1200","700","0","0","143373.09999999963","144092.5","144646.2999999998"
"","EPstroop","47","147258","0.0-8.22-0.22","586","","","STROOPmain","","22","1","1","1090.9862984430658","1200","700","1","1","145348.8999999999","146444.09999999963","147030.19999999972"
"","EPstroop","48","149330","0.0-8.23-0.23","636","","","STROOPmain","","23","0","2","719.5574757042422","1200","700","1","0","147732.3999999999","148459.7999999998","149095.7999999998"
"","EPstroop","49","151458","0.0-8.24-0.24","531","","","STROOPmain","","24","2","0","886.9423153079888","1200","700","1","0","149804.3999999999","150692.19999999972","151223.19999999972"
"","EPstroop","50","153363","0.0-8.25-0.25","395","","","STROOPmain","","25","2","0","791.2783744365581","1200","700","0","0","151932.09999999963","152731.8999999999","153127"
"","EPstroop","51","155586","0.0-8.26-0.26","467","","","STROOPmain","","26","2","2","1045.3875334495033","1200","700","0","1","153837","154884","155351"
"","EPstroop","52","157659","0.0-8.27-0.27","508","","","STROOPmain","","27","0","0","855.0624617101538","1200","700","0","1","156060.7999999998","156923.09999999963","157431"
"","EPstroop","53","159827","0.0-8.28-0.28","652","","","STROOPmain","","28","1","2","802.5819777674678","1200","700","0","0","158133","158939.3999999999","159591.2999999998"
