"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","keypressed","url","trial_tag","value","tnum","string","color","fixdur","respdelay","feedbackdur","correct","congruent","startTime","displayTime","feedbackTime"
"true","fullscreen","0","57823","0.0-0.0","","","","","","","","","","","","","","","",""
"","external-html","1","81687","0.0-1.0-0.0","23785","-1","STROOP_html/welcome1.html","instructions","","","","","","","","","","","",""
"","external-html","2","89603","0.0-2.0-0.0","7812","-1","STROOP_html/welcome2.html","instructions","","","","","","","","","","","",""
"","call-function","3","89716","0.0-3.0","","","","","111.90000000037253","","","","","","","","","","",""
"","EPstroop","4","92361","0.0-4.0-0.0","-1","","","STROOPtrain","","0","2","0","714.3277585957187","1200","700","-1","0","90344.79999999981","91066.79999999981","92274.20000000019"
"","EPstroop","5","94951","0.0-4.1-0.1","988","","","STROOPtrain","","0","1","0","883.2893994277763","1200","700","1","0","92990.70000000019","93882.59999999963","94871.39999999944"
"","EPstroop","6","97062","0.0-4.2-0.2","681","","","STROOPtrain","","0","2","2","709.5299948909471","1200","700","1","1","95580","96301.70000000019","96982.89999999944"
"","EPstroop","7","99334","0.0-4.3-0.3","668","","","STROOPtrain","","0","1","1","887.8465673767772","1200","700","1","1","97691.20000000019","98586.5","99254.70000000019"
"","EPstroop","8","101814","0.0-4.4-0.4","771","","","STROOPtrain","","0","0","0","994.6719055461256","1200","700","1","1","99962.70000000019","100963.09999999963","101734.5"
"","EPstroop","9","104246","0.0-4.5-0.5","924","","","STROOPtrain","","0","0","1","798.7355700922878","1200","700","1","0","102442.39999999944","103241.79999999981","104166.09999999963"
"","EPstroop","10","106950","0.0-4.6-0.6","901","","","STROOPtrain","","0","0","0","1092.1936736723108","1200","700","1","1","104874.09999999963","105970.20000000019","106871.09999999963"
"","EPstroop","11","109590","0.0-4.7-0.7","881","","","STROOPtrain","","0","1","2","1036.7428816289275","1200","700","0","0","107579.20000000019","108629.5","109510.79999999981"
"","EPstroop","12","111751","0.0-4.8-0.8","636","","","STROOPtrain","","0","2","2","807.0490553975402","1200","700","1","1","110219.59999999963","111034.09999999963","111670.39999999944"
"","EPstroop","13","113959","0.0-4.9-0.9","417","","","STROOPtrain","","0","2","2","1066.2054287955912","1200","700","1","1","112379.70000000019","113462.20000000019","113879"
"","EPstroop","14","116297","0.0-4.10-0.10","637","","","STROOPtrain","","0","0","0","985.5552241417037","1200","700","1","1","114587.59999999963","115578.09999999963","116214.79999999981"
"","EPstroop","15","118392","0.0-4.11-0.11","457","","","STROOPtrain","","0","1","1","910.8955313273073","1200","700","1","1","116924","117854.70000000019","118311.29999999981"
"","EPstroop","16","120376","0.0-4.12-0.12","540","","","STROOPtrain","","0","2","2","728.819853493411","1200","700","1","1","119019.59999999963","119754.39999999944","120294.70000000019"
"","EPstroop","17","122776","0.0-4.13-0.13","717","","","STROOPtrain","","0","1","1","970.2571020449845","1200","700","1","1","121002.70000000019","121977.79999999981","122694.70000000019"
"","EPstroop","18","125528","0.0-4.14-0.14","-1","","","STROOPtrain","","0","2","1","834.0286693071292","1200","700","-1","0","123403.59999999963","124242.20000000019","125449.79999999981"
"","EPstroop","19","128408","0.0-4.15-0.15","-1","","","STROOPtrain","","0","0","2","962.6920851287011","1200","700","-1","0","126155.29999999981","127121.89999999944","128330.09999999963"
"","EPstroop","20","130648","0.0-4.16-0.16","653","","","STROOPtrain","","0","1","1","875.4792954006934","1200","700","1","1","129035.20000000019","129914.09999999963","130566.89999999944"
"","EPstroop","21","132856","0.0-4.17-0.17","677","","","STROOPtrain","","0","0","0","816.1531720362138","1200","700","1","1","131275.39999999944","132098","132774.7999999998"
"","external-html","22","136708","0.0-5.0-0.0","3784","-1","STROOP_html/welcome3.html","instructions","","","","","","","","","","","",""
"","call-function","23","136773","0.0-6.0","","","","","63","","","","","","","","","","",""
"","call-function","24","136835","0.0-7.0","","","","","61.69999999925494","","","","","","","","","","",""
"","EPstroop","25","139401","0.0-8.0-0.0","1109","","","STROOPmain","","0","2","2","723.9246467766955","1200","700","1","1","137464.5","138209.2999999998","139320.39999999944"
"","EPstroop","26","141752","0.0-8.1-0.1","772","","","STROOPmain","","1","0","1","868.7189189510366","1200","700","1","0","140028.39999999944","140898.2000000002","141671.09999999963"
"","EPstroop","27","144312","0.0-8.2-0.2","1013","","","STROOPmain","","2","1","0","829.7400101535916","1200","700","1","0","142379.09999999963","143218.09999999963","144231.09999999963"
"","EPstroop","28","146536","0.0-8.3-0.3","572","","","STROOPmain","","3","0","0","941.7047802842918","1200","700","1","1","144939.2000000002","145882.2999999998","146455.2000000002"
"","EPstroop","29","148808","0.0-8.4-0.4","813","","","STROOPmain","","4","0","1","749.5188158072735","1200","700","1","0","147163.59999999963","147914","148727.2999999998"
"","EPstroop","30","151048","0.0-8.5-0.5","659","","","STROOPmain","","5","2","2","868.9423995311009","1200","700","1","1","149434.7999999998","150307","150966.2999999998"
"","EPstroop","31","153543","0.0-8.6-0.6","937","","","STROOPmain","","6","2","0","843.2827070572952","1200","700","1","0","151674.59999999963","152525.2999999998","153462.09999999963"
"","EPstroop","32","156056","0.0-8.7-0.7","925","","","STROOPmain","","7","0","0","874.2748901523469","1200","700","1","1","154170.39999999944","155050.2000000002","155975.09999999963"
"","EPstroop","33","158392","0.0-8.8-0.8","844","","","STROOPmain","","8","2","1","781.1522975255881","1200","700","1","0","156683.89999999944","157466.5","158311"
"","EPstroop","34","160795","0.0-8.9-0.9","596","","","STROOPmain","","9","0","0","1093.7578023234146","1200","700","1","1","159019.59999999963","160114.5","160711.09999999963"
"","EPstroop","35","162872","0.0-8.10-0.10","445","","","STROOPmain","","10","0","0","921.6618661214227","1200","700","1","1","161422.7999999998","162345.7999999998","162791.39999999944"
"","EPstroop","36","165177","0.0-8.11-0.11","741","","","STROOPmain","","11","1","1","852.7840644268939","1200","700","1","1","163499.59999999963","164354","165095"
"","EPstroop","37","167464","0.0-8.12-0.12","597","","","STROOPmain","","12","2","2","980.8893859049364","1200","700","1","1","165803.2999999998","166785.89999999944","167383"
"","EPstroop","38","169688","0.0-8.13-0.13","579","","","STROOPmain","","13","1","1","934.7241528722043","1200","700","1","1","168091.09999999963","169026.7999999998","169606.2999999998"
"","EPstroop","39","172024","0.0-8.14-0.14","893","","","STROOPmain","","14","1","2","732.9860301467378","1200","700","1","0","170315.7000000002","171049.5","171943.2000000002"
"","EPstroop","40","174567","0.0-8.15-0.15","791","","","STROOPmain","","15","0","2","1022.2669745599998","1200","700","1","0","172651.39999999944","173694.89999999944","174486.5"
"","EPstroop","41","176714","0.0-8.16-0.16","524","","","STROOPmain","","16","1","2","908.989828566609","1200","700","1","0","175195","176107.2999999998","176631.09999999963"
