"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","keypressed","url","trial_tag","value","tnum","string","color","fixdur","respdelay","feedbackdur","correct","congruent","startTime","displayTime","feedbackTime"
"true","fullscreen","0","2086","0.0-0.0","","","","","","","","","","","","","","","",""
"","external-html","1","27028","0.0-1.0-0.0","24878","-1","STROOP_html/welcome1.html","instructions","","","","","","","","","","","",""
"","external-html","2","31138","0.0-2.0-0.0","4032","-1","STROOP_html/welcome2.html","instructions","","","","","","","","","","","",""
"","call-function","3","31209","0.0-3.0","","","","","68","","","","","","","","","","",""
"","EPstroop","4","33508","0.0-4.0-0.0","772","","","STROOPtrain","","0","2","2","812.5203121901886","1200","700","1","1","31605.900000000373","32426.10000000056","33198.90000000037"
"","EPstroop","5","35845","0.0-4.1-0.1","541","","","STROOPtrain","","0","0","0","1080.4959124599338","1200","700","1","1","33905.5","34993.700000000186","35535.200000000186"
"","EPstroop","6","37940","0.0-4.2-0.2","326","","","STROOPtrain","","0","1","1","1057.4147401797118","1200","700","1","1","36243","37305.700000000186","37631.5"
"","EPstroop","7","40133","0.0-4.3-0.3","454","","","STROOPtrain","","0","2","2","1030.6694873800093","1200","700","1","1","38338.40000000037","39369.200000000186","39823.200000000186"
"","EPstroop","8","42725","0.0-4.4-0.4","847","","","STROOPtrain","","0","2","0","1021.6016282888445","1200","700","1","0","40531.10000000056","41567.200000000186","42414.60000000056"
"","EPstroop","9","44997","0.0-4.5-0.5","694","","","STROOPtrain","","0","1","0","866.7737224720827","1200","700","1","0","43122.299999999814","43993.10000000056","44687"
"","EPstroop","10","47250","0.0-4.6-0.6","464","","","STROOPtrain","","0","1","1","1053.5494933216746","1200","700","1","1","45394.90000000037","46462.5","46926.10000000056"
"","EPstroop","11","49720","0.0-4.7-0.7","877","","","STROOPtrain","","0","2","1","883.3219523851194","1200","700","1","0","47643.60000000056","48529.5","49406.299999999814"
"","EPstroop","12","51804","0.0-4.8-0.8","452","","","STROOPtrain","","0","0","0","914.7854384738902","1200","700","1","1","50113.90000000037","51034","51486.10000000056"
"","EPstroop","13","53881","0.0-4.9-0.9","549","","","STROOPtrain","","0","2","2","814.5706514756813","1200","700","1","1","52198.40000000037","53017.200000000186","53566.10000000056"
"","EPstroop","14","56024","0.0-4.10-0.10","524","","","STROOPtrain","","0","1","1","907.5688967461413","1200","700","1","1","54274.90000000037","55186.200000000186","55710.299999999814"
"","EPstroop","15","58248","0.0-4.11-0.11","636","","","STROOPtrain","","0","0","0","875.9692544277541","1200","700","1","1","56417.90000000037","57297.799999999814","57934.10000000056"
