"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","keypressed","url","trial_tag","value","tnum","string","color","fixdur","respdelay","feedbackdur","correct","congruent","startTime","displayTime","feedbackTime"
"true","fullscreen","0","2177","0.0-0.0","","","","","","","","","","","","","","","",""
"","external-html","1","29812","0.0-1.0-0.0","27568","-1","STROOP_html/welcome1.html","instructions","","","","","","","","","","","",""
"","external-html","2","38311","0.0-2.0-0.0","8407","-1","STROOP_html/welcome2.html","instructions","","","","","","","","","","","",""
"","call-function","3","38394","0.0-3.0","","","","","78.40000000037253","","","","","","","","","","",""
"","EPstroop","4","41321","0.0-4.0-0.0","1117","","","STROOPtrain","","0","1","1","1099.3196326272068","1200","700","1","1","38788.5","39891","41008.29999999888"
"","EPstroop","5","43849","0.0-4.1-0.1","1053","","","STROOPtrain","","0","0","1","764.6583583507943","1200","700","1","0","41715.29999999888","42482.40000000037","43535.5"
"","EPstroop","6","45754","0.0-4.2-0.2","451","","","STROOPtrain","","0","1","1","738.8162520065965","1200","700","1","1","44244.5","44987.90000000037","45439.199999999255"
"","EPstroop","7","47833","0.0-4.3-0.3","468","","","STROOPtrain","","0","1","1","898.4685567578986","1200","700","1","1","46148.5","47051.09999999963","47519.199999999255"
"","EPstroop","8","50041","0.0-4.4-0.4","517","","","STROOPtrain","","0","0","0","975.8087082467607","1200","700","1","1","48228.199999999255","49210.699999999255","49727.40000000037"
"","EPstroop","9","52425","0.0-4.5-0.5","581","","","STROOPtrain","","0","2","2","1093.4342004921195","1200","700","1","1","50436.29999999888","51530.699999999255","52111.699999999255"
"","EPstroop","10","54889","0.0-4.6-0.6","980","","","STROOPtrain","","0","2","0","771.6230106763264","1200","700","1","0","52819.699999999255","53594.79999999888","54575.40000000037"
"","EPstroop","11","57082","0.0-4.7-0.7","765","","","STROOPtrain","","0","0","0","718.2709629961098","1200","700","1","1","55283.699999999255","56002.699999999255","56767.5"
"","EPstroop","12","59209","0.0-4.8-0.8","475","","","STROOPtrain","","0","0","2","937.9147883772566","1200","700","1","0","57476.5","58419.29999999888","58894.59999999963"
"","EPstroop","13","61305","0.0-4.9-0.9","340","","","STROOPtrain","","0","1","1","1043.6037197899836","1200","700","1","1","59603.699999999255","60651","60991.29999999888"
"","EPstroop","14","63466","0.0-4.10-0.10","557","","","STROOPtrain","","0","2","2","889.9992574374849","1200","700","1","1","61699.90000000037","62594.90000000037","63151.5"
"","EPstroop","15","65467","0.0-4.11-0.11","476","","","STROOPtrain","","0","2","2","814.2802676786632","1200","700","1","1","63860.09999999963","64675.09999999963","65151.40000000037"
"","EPstroop","16","67561","0.0-4.12-0.12","452","","","STROOPtrain","","0","2","2","927.0090404809896","1200","700","1","1","65861.90000000037","66795.09999999963","67247.40000000037"
