"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","keypressed","url","trial_tag","value","tnum","string","color","fixdur","respdelay","feedbackdur","correct","congruent","startTime","displayTime","feedbackTime"
"true","fullscreen","0","2269","0.0-0.0","","","","","","","","","","","","","","","",""
"","external-html","1","58421","0.0-1.0-0.0","56091","-1","STROOP_html/welcome1.html","instructions","","","","","","","","","","","",""
"","external-html","2","72964","0.0-2.0-0.0","14464","-1","STROOP_html/welcome2.html","instructions","","","","","","","","","","","",""
"","call-function","3","73106","0.0-3.0","","","","","139.60000000009313","","","","","","","","","","",""
"","EPstroop","4","76075","0.0-4.0-0.0","-1","","","STROOPtrain","","0","2","2","1049.3515085163995","1200","700","-1","1","73813.20000000019","74869.3999999999","76077.8999999999"
"","EPstroop","5","78803","0.0-4.1-0.1","-1","","","STROOPtrain","","0","2","1","812.2539579324778","1200","700","-1","0","76783","77597.3999999999","78805.6000000001"
"","EPstroop","6","81458","0.0-4.2-0.2","-1","","","STROOPtrain","","0","2","2","739.836240045387","1200","700","-1","1","79510.5","80253.70000000019","81461"
"","EPstroop","7","84299","0.0-4.3-0.3","-1","","","STROOPtrain","","0","0","1","925.3809836861874","1200","700","-1","0","82165.3999999999","83093.6000000001","84301.79999999981"
"","EPstroop","8","86259","0.0-4.4-0.4","545","","","STROOPtrain","","0","2","2","704.5191071261884","1200","700","1","1","85006.1000000001","85717.5","86262.79999999981"
"","EPstroop","9","88771","0.0-4.5-0.5","928","","","STROOPtrain","","0","0","0","875.728172562248","1200","700","1","1","86966.8999999999","87845.70000000019","88773.70000000019"
"","EPstroop","10","90915","0.0-4.6-0.6","721","","","STROOPtrain","","0","0","0","716.2540661084149","1200","700","1","1","89478.1000000001","90197.79999999981","90918.79999999981"
"","EPstroop","11","92979","0.0-4.7-0.7","649","","","STROOPtrain","","0","0","0","704.8722969471066","1200","700","1","1","91622.70000000019","92333.1000000001","92982.5"
"","EPstroop","12","95186","0.0-4.8-0.8","761","","","STROOPtrain","","0","1","1","737.4091682084681","1200","700","1","1","93686.5","94429.29999999981","95190.70000000019"
"","EPstroop","13","97251","0.0-4.9-0.9","602","","","STROOPtrain","","0","0","0","759.2648597453457","1200","700","1","1","95893.3999999999","96653.6000000001","97255.20000000019"
"","EPstroop","14","99763","0.0-4.10-0.10","722","","","STROOPtrain","","0","1","1","1081.6219698870634","1200","700","1","1","97958.3999999999","99045","99766.8999999999"
"","EPstroop","15","102451","0.0-4.11-0.11","-1","","","STROOPtrain","","0","1","2","773.3633516608869","1200","700","-1","0","100470.29999999981","101245.6000000001","102453.6000000001"
"","EPstroop","16","104515","0.0-4.12-0.12","649","","","STROOPtrain","","0","2","2","702.6569298439729","1200","700","1","1","103158.70000000019","103869.20000000019","104518"
"","EPstroop","17","106819","0.0-4.13-0.13","890","","","STROOPtrain","","0","1","1","707.6273999418326","1200","700","1","1","105222.6000000001","105933.1000000001","106822.8999999999"
"","EPstroop","18","109251","0.0-4.14-0.14","697","","","STROOPtrain","","0","2","0","1026.7067350951063","1200","700","1","0","107526.3999999999","108557.70000000019","109255.20000000019"
"","EPstroop","19","111731","0.0-4.15-0.15","697","","","STROOPtrain","","0","1","0","1074.42289485413","1200","700","1","0","109958.79999999981","111037.70000000019","111734.8999999999"
"","EPstroop","20","114178","0.0-4.16-0.16","1042","","","STROOPtrain","","0","1","1","700.4400370634038","1200","700","1","1","112438.5","113141","114182.8999999999"
"","EPstroop","21","117163","0.0-4.17-0.17","-1","","","STROOPtrain","","0","0","2","1071.2760929869487","1200","700","-1","0","114885.20000000019","115957.1000000001","117165.5"
"","external-html","22","121557","0.0-5.0-0.0","4296","-1","STROOP_html/welcome3.html","instructions","","","","","","","","","","","",""
"","call-function","23","121625","0.0-6.0","","","","","63.40000000037253","","","","","","","","","","",""
"","call-function","24","121689","0.0-7.0","","","","","63.299999999813735","","","","","","","","","","",""
"","EPstroop","25","124386","0.0-8.0-0.0","-1","","","STROOPmain","","0","2","0","780.4089007227931","1200","700","-1","0","122397.20000000019","123185.5","124388.79999999981"
"","EPstroop","26","127315","0.0-8.1-0.1","-1","","","STROOPmain","","1","0","0","1010.241942181679","1200","700","-1","1","125093.5","126109.79999999981","127317"
"","EPstroop","27","129754","0.0-8.2-0.2","1018","","","STROOPmain","","2","1","1","709.1788262416987","1200","700","1","1","128022.29999999981","128732.8999999999","129756.6000000001"
"","EPstroop","28","131843","0.0-8.3-0.3","561","","","STROOPmain","","3","1","1","819.7386532907653","1200","700","1","1","130461.8999999999","131285.6000000001","131847.1000000001"
"","EPstroop","29","133906","0.0-8.4-0.4","554","","","STROOPmain","","4","0","0","804.2602084169466","1200","700","1","1","132550.5","133357.2000000002","133911.5"
"","EPstroop","30","136546","0.0-8.5-0.5","865","","","STROOPmain","","5","1","1","1069.3514292088703","1200","700","1","1","134613.7000000002","135685.5","136551.2999999998"
"","EPstroop","31","138483","0.0-8.6-0.6","522","","","STROOPmain","","6","0","0","706.5590223133819","1200","700","1","1","137254.1000000001","137965","138487.2000000002"
"","EPstroop","32","141355","0.0-8.7-0.7","-1","","","STROOPmain","","7","0","1","952.4974006762482","1200","700","-1","0","139191.1000000001","140149.2999999998","141357.5"
"","EPstroop","33","143699","0.0-8.8-0.8","754","","","STROOPmain","","8","0","1","883.8609129191201","1200","700","1","0","142062.3999999999","142949","143703.2000000002"
"","EPstroop","34","145907","0.0-8.9-0.9","505","","","STROOPmain","","9","1","1","992.1302048053801","1200","700","1","1","144407","145405.7000000002","145911.6000000001"
"","EPstroop","35","148707","0.0-8.10-0.10","-1","","","STROOPmain","","10","1","0","878.0660507585069","1200","700","-1","0","146614.5","147501.6000000001","148709.2000000002"
"","EPstroop","36","151042","0.0-8.11-0.11","913","","","STROOPmain","","11","2","2","714.4889239727141","1200","700","1","1","149414.2999999998","150133.6000000001","151047.3999999999"
"","EPstroop","37","153411","0.0-8.12-0.12","698","","","STROOPmain","","12","1","1","961.4456116924234","1200","700","1","1","151749.2999999998","152717.3999999999","153415.2000000002"
"","EPstroop","38","155555","0.0-8.13-0.13","457","","","STROOPmain","","13","1","1","980.1417882298526","1200","700","1","1","154119.2999999998","155102.2999999998","155559.1000000001"
"","EPstroop","39","158410","0.0-8.14-0.14","-1","","","STROOPmain","","14","0","0","941.7552259986869","1200","700","-1","1","156263","157205.3999999999","158413.5"
"","EPstroop","40","160642","0.0-8.15-0.15","490","","","STROOPmain","","15","0","0","1034.919023451556","1200","700","1","1","159118.2000000002","160157.2999999998","160647.3999999999"
"","EPstroop","41","162915","0.0-8.16-0.16","594","","","STROOPmain","","16","1","1","971.5463580869634","1200","700","1","1","161349.8999999999","162325.2000000002","162919"
"","EPstroop","42","165363","0.0-8.17-0.17","785","","","STROOPmain","","17","0","0","957.0691047389357","1200","700","1","1","163622.3999999999","164581.2000000002","165367"
"","EPstroop","43","167531","0.0-8.18-0.18","499","","","STROOPmain","","18","1","1","956.2129815501964","1200","700","1","1","166070.2999999998","167029.5","167528.5"
"","EPstroop","44","170274","0.0-8.19-0.19","953","","","STROOPmain","","19","1","2","1081.0015664353523","1200","700","0","0","168238.7999999998","169325.3999999999","170278.7999999998"
"","EPstroop","45","172548","0.0-8.20-0.20","649","","","STROOPmain","","20","2","2","915.0511808742704","1200","700","1","1","170981.8999999999","171901.5","172551.2000000002"
"","EPstroop","46","174643","0.0-8.21-0.21","488","","","STROOPmain","","21","2","2","901.5729895729161","1200","700","1","1","173255.3999999999","174157.8999999999","174646.2000000002"
"","EPstroop","47","176915","0.0-8.22-0.22","521","","","STROOPmain","","22","2","2","1038.5799795511002","1200","700","1","1","175350.7000000002","176397.7000000002","176919.2000000002"
"","EPstroop","48","178995","0.0-8.23-0.23","451","","","STROOPmain","","23","1","2","914.9771124391551","1200","700","1","0","177622.7999999998","178547.5","178999"
"","EPstroop","49","180979","0.0-8.24-0.24","482","","","STROOPmain","","24","2","2","790.0183395901716","1200","700","1","1","179702.6000000001","180501.5","180983.2000000002"
"","EPstroop","50","183155","0.0-8.25-0.25","609","","","STROOPmain","","25","0","0","859.5703046935478","1200","700","1","1","181686.6000000001","182549.5","183159"
"","EPstroop","51","185731","0.0-8.26-0.26","1160","","","STROOPmain","","26","2","2","705.3963357520163","1200","700","1","1","183862.7999999998","184573.3999999999","185734"
