"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","keypressed","url","trial_tag","value","tnum","string","color","fixdur","respdelay","feedbackdur","correct","congruent","startTime","displayTime","feedbackTime"
"true","fullscreen","0","23003","0.0-0.0","","","","","","","","","","","","","","","",""
"","external-html","1","35353","0.0-1.0-0.0","12285","-1","STROOP_html/welcome1.html","instructions","","","","","","","","","","","",""
"","external-html","2","40855","0.0-2.0-0.0","5424","-1","STROOP_html/welcome2.html","instructions","","","","","","","","","","","",""
"","call-function","3","40920","0.0-3.0","","","","","61.40000003576279","","","","","","","","","","",""
"","EPstroop","4","43744","0.0-4.0-0.0","-1","","","STROOPtrain","","0","2","2","902.7359536318477","1200","700","-1","1","41793.5","42708.5","43913.39999997616"
"","EPstroop","5","46103","0.0-4.1-0.1","775","","","STROOPtrain","","0","0","2","870.4954257227936","1200","700","1","0","44618.39999997616","45496.19999998808","46271.19999998808"
"","EPstroop","6","48455","0.0-4.2-0.2","599","","","STROOPtrain","","0","0","0","1045.345315681096","1200","700","1","1","46976.39999997616","48023.69999998808","48622.799999952316"
"","EPstroop","7","50567","0.0-4.3-0.3","366","","","STROOPtrain","","0","0","1","1036.6913511208704","1200","700","1","0","49328.59999996424","50368.59999996424","50734.69999998808"
"","EPstroop","8","52840","0.0-4.4-0.4","727","","","STROOPtrain","","0","2","0","833.144014940419","1200","700","1","0","51441.19999998808","52280.19999998808","53006.799999952316"
"","EPstroop","9","55081","0.0-4.5-0.5","555","","","STROOPtrain","","0","2","2","973.8722885105265","1200","700","1","1","53713","54691.5","55246.799999952316"
"","EPstroop","10","57209","0.0-4.6-0.6","614","","","STROOPtrain","","0","1","2","799.760902982787","1200","700","0","0","55954.299999952316","56760.89999997616","57375.19999998808"
"","EPstroop","11","59496","0.0-4.7-0.7","478","","","STROOPtrain","","0","1","1","1097.4362579671472","1200","700","1","1","58082","59184.299999952316","59662.69999998808"
"","EPstroop","12","61865","0.0-4.8-0.8","614","","","STROOPtrain","","0","0","0","1046.6736369506339","1200","700","1","1","60369.19999998808","61416.69999998808","62030.5"
"","EPstroop","13","64505","0.0-4.9-0.9","878","","","STROOPtrain","","0","2","1","1051.2166386962763","1200","700","1","0","62738.39999997616","63792.799999952316","64670.69999998808"
"","EPstroop","14","66504","0.0-4.10-0.10","526","","","STROOPtrain","","0","1","1","759.7676804930393","1200","700","1","1","65377.799999952316","66144.69999998808","66670.69999998808"
"","EPstroop","15","68408","0.0-4.11-0.11","374","","","STROOPtrain","","0","2","2","823.5685604756154","1200","700","1","1","67376.39999997616","68200.5","68574.79999995232"
"","EPstroop","16","70392","0.0-4.12-0.12","263","","","STROOPtrain","","0","0","0","1011.415609364709","1200","700","1","1","69280.59999996424","70296","70558.59999996424"
"","EPstroop","17","72296","0.0-4.13-0.13","469","","","STROOPtrain","","0","1","1","722.5364935053487","1200","700","1","1","71264.69999998808","71993.19999998808","72462.69999998808"
"","EPstroop","18","74632","0.0-4.14-0.14","862","","","STROOPtrain","","0","1","0","765.7664245383643","1200","700","0","0","73168.89999997616","73936.39999997616","74798.69999998808"
"","EPstroop","19","76632","0.0-4.15-0.15","415","","","STROOPtrain","","0","1","1","873.3181138691418","1200","700","1","1","75505.29999995232","76383.89999997616","76798.69999998808"
"","EPstroop","20","78648","0.0-4.16-0.16","294","","","STROOPtrain","","0","0","0","1014.3381382966713","1200","700","1","1","77505.09999996424","78520.59999996424","78814.89999997616"
"","EPstroop","21","80648","0.0-4.17-0.17","310","","","STROOPtrain","","0","2","2","979.2556802686091","1200","700","1","1","79521","80504.19999998808","80814.59999996424"
"","external-html","22","88151","0.0-5.0-0.0","7400","-1","STROOP_html/welcome3.html","instructions","","","","","","","","","","","",""
"","call-function","23","88207","0.0-6.0","","","","","51","","","","","","","","","","",""
"","call-function","24","88262","0.0-7.0","","","","","54.5","","","","","","","","","","",""
"","EPstroop","25","91041","0.0-8.0-0.0","1046","","","STROOPmain","","0","1","1","1009.370886984856","1200","700","1","1","89135.19999998808","90152.5","91204.69999998808"
"","EPstroop","26","93144","0.0-8.1-0.1","582","","","STROOPmain","","1","2","2","809.0911482630606","1200","700","1","1","91914.79999995232","92728.19999998808","93310.09999996424"
"","EPstroop","27","95400","0.0-8.2-0.2","598","","","STROOPmain","","2","1","1","943.5124449369856","1200","700","1","1","94017.29999995232","94968.69999998808","95566.59999996424"
"","EPstroop","28","98008","0.0-8.3-0.3","838","","","STROOPmain","","3","0","2","1061.5437614580997","1200","700","0","0","96273.09999996424","97336.5","98174.59999996424"
"","EPstroop","29","100345","0.0-8.4-0.4","918","","","STROOPmain","","4","1","2","709.089397158308","1200","700","1","0","98881.39999997616","99591.79999995232","100510.39999997616"
"","EPstroop","30","102553","0.0-8.5-0.5","534","","","STROOPmain","","5","1","1","960.5856546115641","1200","700","1","1","101217.79999995232","102184.59999996424","102718.89999997616"
"","EPstroop","31","105208","0.0-8.6-0.6","1190","","","STROOPmain","","6","1","0","756.7383541312574","1200","700","0","0","103426","104184.59999996424","105374.5"
"","EPstroop","32","107400","0.0-8.7-0.7","533","","","STROOPmain","","7","2","2","944.6601446740003","1200","700","1","1","106081.79999995232","107033.29999995232","107565.89999997616"
"","EPstroop","33","109512","0.0-8.8-0.8","669","","","STROOPmain","","8","0","0","734.7749081474949","1200","700","1","1","108273.29999995232","109008.5","109677.69999998808"
"","EPstroop","34","111672","0.0-8.9-0.9","575","","","STROOPmain","","9","0","0","874.0123699498831","1200","700","1","1","110385.69999998808","111264.19999998808","111839.19999998808"
"","EPstroop","35","113944","0.0-8.10-0.10","782","","","STROOPmain","","10","2","2","780.0912518735929","1200","700","1","1","112544.29999995232","113328.59999996424","114110.89999997616"
"","EPstroop","36","116648","0.0-8.11-0.11","1046","","","STROOPmain","","11","2","0","949.9677069300186","1200","700","1","0","114816.5","115768","116813.89999997616"
"","EPstroop","37","119306","0.0-8.12-0.12","1054","","","STROOPmain","","12","2","1","893.6961098224366","1200","700","1","0","117521","118416.39999997616","119470.79999995232"
"","EPstroop","38","121801","0.0-8.13-0.13","926","","","STROOPmain","","13","2","0","854.7331107857337","1200","700","1","0","120178.39999997616","121040.5","121967"
"","EPstroop","39","123704","0.0-8.14-0.14","454","","","STROOPmain","","14","0","0","737.8355504527598","1200","700","1","1","122673.79999995232","123416.29999995232","123870.59999996424"
"","EPstroop","40","125576","0.0-8.15-0.15","350","","","STROOPmain","","15","1","0","808.6682436504217","1200","700","1","0","124576.79999995232","125392.79999995232","125743.09999996424"
